№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
965;U+1F93E U+1F3FB U+200D U+2640 U+FE0F;🤾🏻‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman playing handball: light skin tone;2016ˣ;handball | light skin tone | woman
966;U+1F93E U+1F3FC U+200D U+2640 U+FE0F;🤾🏼‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman playing handball: medium-light skin tone;2016ˣ;handball | medium-light skin tone | woman
967;U+1F93E U+1F3FD U+200D U+2640 U+FE0F;🤾🏽‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman playing handball: medium skin tone;2016ˣ;handball | medium skin tone | woman
968;U+1F93E U+1F3FE U+200D U+2640 U+FE0F;🤾🏾‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman playing handball: medium-dark skin tone;2016ˣ;handball | medium-dark skin tone | woman
969;U+1F93E U+1F3FF U+200D U+2640 U+FE0F;🤾🏿‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman playing handball: dark skin tone;2016ˣ;dark skin tone | handball | woman
970;U+1F939;🤹;;;;;;—;—;;;—;—;—;—;person juggling;2016ˣ;balance | juggle | multitask | skill
971;U+1F939 U+1F3FB;🤹🏻;—;;;;;—;—;;;—;—;—;—;person juggling: light skin tone;2016ˣ;balance | juggle | light skin tone | multitask | skill
972;U+1F939 U+1F3FC;🤹🏼;—;;;;;—;—;;;—;—;—;—;person juggling: medium-light skin tone;2016ˣ;balance | juggle | medium-light skin tone | multitask | skill
№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
973;U+1F939 U+1F3FD;🤹🏽;—;;;;;—;—;;;—;—;—;—;person juggling: medium skin tone;2016ˣ;balance | juggle | medium skin tone | multitask | skill
974;U+1F939 U+1F3FE;🤹🏾;—;;;;;—;—;;;—;—;—;—;person juggling: medium-dark skin tone;2016ˣ;balance | juggle | medium-dark skin tone | multitask | skill
975;U+1F939 U+1F3FF;🤹🏿;—;;;;;—;—;;;—;—;—;—;person juggling: dark skin tone;2016ˣ;balance | dark skin tone | juggle | multitask | skill
976;U+1F939 U+200D U+2642 U+FE0F;🤹‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man juggling;2016ˣ;juggling | man | multitask
977;U+1F939 U+1F3FB U+200D U+2642 U+FE0F;🤹🏻‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man juggling: light skin tone;2016ˣ;juggling | light skin tone | man | multitask
978;U+1F939 U+1F3FC U+200D U+2642 U+FE0F;🤹🏼‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man juggling: medium-light skin tone;2016ˣ;juggling | man | medium-light skin tone | multitask
979;U+1F939 U+1F3FD U+200D U+2642 U+FE0F;🤹🏽‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man juggling: medium skin tone;2016ˣ;juggling | man | medium skin tone | multitask
980;U+1F939 U+1F3FE U+200D U+2642 U+FE0F;🤹🏾‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man juggling: medium-dark skin tone;2016ˣ;juggling | man | medium-dark skin tone | multitask
981;U+1F939 U+1F3FF U+200D U+2642 U+FE0F;🤹🏿‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man juggling: dark skin tone;2016ˣ;dark skin tone | juggling | man | multitask
982;U+1F939 U+200D U+2640 U+FE0F;🤹‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman juggling;2016ˣ;juggling | multitask | woman
983;U+1F939 U+1F3FB U+200D U+2640 U+FE0F;🤹🏻‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman juggling: light skin tone;2016ˣ;juggling | light skin tone | multitask | woman
984;U+1F939 U+1F3FC U+200D U+2640 U+FE0F;🤹🏼‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman juggling: medium-light skin tone;2016ˣ;juggling | medium-light skin tone | multitask | woman
985;U+1F939 U+1F3FD U+200D U+2640 U+FE0F;🤹🏽‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman juggling: medium skin tone;2016ˣ;juggling | medium skin tone | multitask | woman
986;U+1F939 U+1F3FE U+200D U+2640 U+FE0F;🤹🏾‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman juggling: medium-dark skin tone;2016ˣ;juggling | medium-dark skin tone | multitask | woman
987;U+1F939 U+1F3FF U+200D U+2640 U+FE0F;🤹🏿‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman juggling: dark skin tone;2016ˣ;dark skin tone | juggling | multitask | woman
№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
988;U+1F46B;👫;;;;;;;;;;;;—;—;man and woman holding hands;2010ʲ;couple | hand | hold | man | woman
989;U+1F46C;👬;;;;;;;;;;—;—;—;—;two men holding hands;2010ˣ;couple | Gemini | hand | hold | man | twins | zodiac
990;U+1F46D;👭;;;;;;;;;;—;—;—;—;two women holding hands;2010ˣ;couple | hand | hold | woman
991;U+1F48F;💏;;;;;;;;;;;;—;;kiss;2010ʲ;couple
992;U+1F469 U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468;👩‍❤️‍💋‍👨;—;;;;;—;;;;—;—;—;—;kiss: woman, man;2010ˣ;couple | man | woman
993;U+1F468 U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468;👨‍❤️‍💋‍👨;—;;;;;;;;;—;—;—;—;kiss: man, man;2010ˣ;couple | man
994;U+1F469 U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F469;👩‍❤️‍💋‍👩;—;;;;;;;;;—;—;—;—;kiss: woman, woman;2010ˣ;couple | woman
995;U+1F491;💑;;;;;;;;;;;;—;;couple with heart;2010ʲ;couple | love
996;U+1F469 U+200D U+2764 U+FE0F U+200D U+1F468;👩‍❤️‍👨;—;;;;;—;;;;—;—;—;—;couple with heart: woman, man;2010ˣ;couple | love | man | woman
997;U+1F468 U+200D U+2764 U+FE0F U+200D U+1F468;👨‍❤️‍👨;—;;;;;;;;;—;—;—;—;couple with heart: man, man;2010ˣ;couple | love | man
998;U+1F469 U+200D U+2764 U+FE0F U+200D U+1F469;👩‍❤️‍👩;—;;;;;;;;;—;—;—;—;couple with heart: woman, woman;2010ˣ;couple | love | woman
999;U+1F46A;👪;;;;;;—;;;—;;—;—;;family;2010ʲʷ;family
1000;U+1F468 U+200D U+1F469 U+200D U+1F466;👨‍👩‍👦;—;;;;;;;;;—;—;—;—;family: man, woman, boy;2010ˣ;boy | family | man | woman
1001;U+1F468 U+200D U+1F469 U+200D U+1F467;👨‍👩‍👧;—;;;;;;;;;—;—;—;—;family: man, woman, girl;2010ˣ;family | girl | man | woman
1002;U+1F468 U+200D U+1F469 U+200D U+1F467 U+200D U+1F466;👨‍👩‍👧‍👦;—;;;;;;;;;—;—;—;—;family: man, woman, girl, boy;2010ˣ;boy | family | girl | man | woman
1003;U+1F468 U+200D U+1F469 U+200D U+1F466 U+200D U+1F466;👨‍👩‍👦‍👦;—;;;;;;;;;—;—;—;—;family: man, woman, boy, boy;2010ˣ;boy | family | man | woman
1004;U+1F468 U+200D U+1F469 U+200D U+1F467 U+200D U+1F467;👨‍👩‍👧‍👧;—;;;;;;;;;—;—;—;—;family: man, woman, girl, girl;2010ˣ;family | girl | man | woman
1005;U+1F468 U+200D U+1F468 U+200D U+1F466;👨‍👨‍👦;—;;;;;;;;;—;—;—;—;family: man, man, boy;2010ˣ;boy | family | man
1006;U+1F468 U+200D U+1F468 U+200D U+1F467;👨‍👨‍👧;—;;;;;;;;;—;—;—;—;family: man, man, girl;2010ˣ;family | girl | man
1007;U+1F468 U+200D U+1F468 U+200D U+1F467 U+200D U+1F466;👨‍👨‍👧‍👦;—;;;;;;;;;—;—;—;—;family: man, man, girl, boy;2010ˣ;boy | family | girl | man
№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
1008;U+1F468 U+200D U+1F468 U+200D U+1F466 U+200D U+1F466;👨‍👨‍👦‍👦;—;;;;;;;;;—;—;—;—;family: man, man, boy, boy;2010ˣ;boy | family | man
1009;U+1F468 U+200D U+1F468 U+200D U+1F467 U+200D U+1F467;👨‍👨‍👧‍👧;—;;;;;;;;;—;—;—;—;family: man, man, girl, girl;2010ˣ;family | girl | man
1010;U+1F469 U+200D U+1F469 U+200D U+1F466;👩‍👩‍👦;—;;;;;;;;;—;—;—;—;family: woman, woman, boy;2010ˣ;boy | family | woman
1011;U+1F469 U+200D U+1F469 U+200D U+1F467;👩‍👩‍👧;—;;;;;;;;;—;—;—;—;family: woman, woman, girl;2010ˣ;family | girl | woman
1012;U+1F469 U+200D U+1F469 U+200D U+1F467 U+200D U+1F466;👩‍👩‍👧‍👦;—;;;;;;;;;—;—;—;—;family: woman, woman, girl, boy;2010ˣ;boy | family | girl | woman
1013;U+1F469 U+200D U+1F469 U+200D U+1F466 U+200D U+1F466;👩‍👩‍👦‍👦;—;;;;;;;;;—;—;—;—;family: woman, woman, boy, boy;2010ˣ;boy | family | woman
1014;U+1F469 U+200D U+1F469 U+200D U+1F467 U+200D U+1F467;👩‍👩‍👧‍👧;—;;;;;;;;;—;—;—;—;family: woman, woman, girl, girl;2010ˣ;family | girl | woman
1015;U+1F468 U+200D U+1F466;👨‍👦;—;;;;—;—;—;—;—;—;—;—;—;family: man, boy;2010ˣ;boy | family | man
1016;U+1F468 U+200D U+1F466 U+200D U+1F466;👨‍👦‍👦;—;;;;—;—;—;—;—;—;—;—;—;family: man, boy, boy;2010ˣ;boy | family | man
1017;U+1F468 U+200D U+1F467;👨‍👧;—;;;;—;—;—;—;—;—;—;—;—;family: man, girl;2010ˣ;family | girl | man
1018;U+1F468 U+200D U+1F467 U+200D U+1F466;👨‍👧‍👦;—;;;;—;—;—;—;—;—;—;—;—;family: man, girl, boy;2010ˣ;boy | family | girl | man
1019;U+1F468 U+200D U+1F467 U+200D U+1F467;👨‍👧‍👧;—;;;;—;—;—;—;—;—;—;—;—;family: man, girl, girl;2010ˣ;family | girl | man
1020;U+1F469 U+200D U+1F466;👩‍👦;—;;;;—;—;—;—;—;—;—;—;—;family: woman, boy;2010ˣ;boy | family | woman
1021;U+1F469 U+200D U+1F466 U+200D U+1F466;👩‍👦‍👦;—;;;;—;—;—;—;—;—;—;—;—;family: woman, boy, boy;2010ˣ;boy | family | woman
1022;U+1F469 U+200D U+1F467;👩‍👧;—;;;;—;—;—;—;—;—;—;—;—;family: woman, girl;2010ˣ;family | girl | woman
1023;U+1F469 U+200D U+1F467 U+200D U+1F466;👩‍👧‍👦;—;;;;—;—;—;—;—;—;—;—;—;family: woman, girl, boy;2010ˣ;boy | family | girl | woman
1024;U+1F469 U+200D U+1F467 U+200D U+1F467;👩‍👧‍👧;—;;;;—;—;—;—;—;—;—;—;—;family: woman, girl, girl;2010ˣ;family | girl | woman
№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
1025;U+1F3FB;🏻;;;;;;;—;;;—;—;—;—;light skin tone;2015ˣ;skin tone | type 1–2
1026;U+1F3FC;🏼;;;;;;;—;;;—;—;—;—;medium-light skin tone;2015ˣ;skin tone | type 3
1027;U+1F3FD;🏽;;;;;;;—;;;—;—;—;—;medium skin tone;2015ˣ;skin tone | type 4
1028;U+1F3FE;🏾;;;;;;;—;;;—;—;—;—;medium-dark skin tone;2015ˣ;skin tone | type 5
1029;U+1F3FF;🏿;;;;;;;—;;;—;—;—;—;dark skin tone;2015ˣ;skin tone | type 6
№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
1030;U+1F4AA;💪;;;;;;;;;;;;—;;flexed biceps;2010ʲ;biceps | comic | flex | muscle
1031;U+1F4AA U+1F3FB;💪🏻;—;;;;;;;;;—;—;—;—;flexed biceps: light skin tone;2015ˣ;biceps | comic | flex | light skin tone | muscle
1032;U+1F4AA U+1F3FC;💪🏼;—;;;;;;;;;—;—;—;—;flexed biceps: medium-light skin tone;2015ˣ;biceps | comic | flex | medium-light skin tone | muscle
1033;U+1F4AA U+1F3FD;💪🏽;—;;;;;;;;;—;—;—;—;flexed biceps: medium skin tone;2015ˣ;biceps | comic | flex | medium skin tone | muscle
1034;U+1F4AA U+1F3FE;💪🏾;—;;;;;;;;;—;—;—;—;flexed biceps: medium-dark skin tone;2015ˣ;biceps | comic | flex | medium-dark skin tone | muscle
1035;U+1F4AA U+1F3FF;💪🏿;—;;;;;;;;;—;—;—;—;flexed biceps: dark skin tone;2015ˣ;biceps | comic | dark skin tone | flex | muscle
1036;U+1F933;🤳;;;;;;—;—;;;—;—;—;—;selfie;2016ˣ;camera | phone | selfie
1037;U+1F933 U+1F3FB;🤳🏻;—;;;;;—;—;;;—;—;—;—;selfie: light skin tone;2016ˣ;camera | light skin tone | phone | selfie
1038;U+1F933 U+1F3FC;🤳🏼;—;;;;;—;—;;;—;—;—;—;selfie: medium-light skin tone;2016ˣ;camera | medium-light skin tone | phone | selfie
1039;U+1F933 U+1F3FD;🤳🏽;—;;;;;—;—;;;—;—;—;—;selfie: medium skin tone;2016ˣ;camera | medium skin tone | phone | selfie
1040;U+1F933 U+1F3FE;🤳🏾;—;;;;;—;—;;;—;—;—;—;selfie: medium-dark skin tone;2016ˣ;camera | medium-dark skin tone | phone | selfie
1041;U+1F933 U+1F3FF;🤳🏿;—;;;;;—;—;;;—;—;—;—;selfie: dark skin tone;2016ˣ;camera | dark skin tone | phone | selfie
1042;U+1F448;👈;;;;;;;;;;;;—;;backhand index pointing left;2010ʲʷ;backhand | finger | hand | index | point
1043;U+1F448 U+1F3FB;👈🏻;—;;;;;;;;;—;—;—;—;backhand index pointing left: light skin tone;2015ˣ;backhand | finger | hand | index | light skin tone | point
1044;U+1F448 U+1F3FC;👈🏼;—;;;;;;;;;—;—;—;—;backhand index pointing left: medium-light skin tone;2015ˣ;backhand | finger | hand | index | medium-light skin tone | point
1045;U+1F448 U+1F3FD;👈🏽;—;;;;;;;;;—;—;—;—;backhand index pointing left: medium skin tone;2015ˣ;backhand | finger | hand | index | medium skin tone | point
1046;U+1F448 U+1F3FE;👈🏾;—;;;;;;;;;—;—;—;—;backhand index pointing left: medium-dark skin tone;2015ˣ;backhand | finger | hand | index | medium-dark skin tone | point
1047;U+1F448 U+1F3FF;👈🏿;—;;;;;;;;;—;—;—;—;backhand index pointing left: dark skin tone;2015ˣ;backhand | dark skin tone | finger | hand | index | point
1048;U+1F449;👉;;;;;;;;;;;;—;;backhand index pointing right;2010ʲʷ;backhand | finger | hand | index | point
1049;U+1F449 U+1F3FB;👉🏻;—;;;;;;;;;—;—;—;—;backhand index pointing right: light skin tone;2015ˣ;backhand | finger | hand | index | light skin tone | point
№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
1050;U+1F449 U+1F3FC;👉🏼;—;;;;;;;;;—;—;—;—;backhand index pointing right: medium-light skin tone;2015ˣ;backhand | finger | hand | index | medium-light skin tone | point
1051;U+1F449 U+1F3FD;👉🏽;—;;;;;;;;;—;—;—;—;backhand index pointing right: medium skin tone;2015ˣ;backhand | finger | hand | index | medium skin tone | point
1052;U+1F449 U+1F3FE;👉🏾;—;;;;;;;;;—;—;—;—;backhand index pointing right: medium-dark skin tone;2015ˣ;backhand | finger | hand | index | medium-dark skin tone | point
1053;U+1F449 U+1F3FF;👉🏿;—;;;;;;;;;—;—;—;—;backhand index pointing right: dark skin tone;2015ˣ;backhand | dark skin tone | finger | hand | index | point
1054;U+261D;☝;;;;;;;;;;;;—;;index pointing up;1995ʲʷ;finger | hand | index | point | up
1055;U+261D U+1F3FB;☝🏻;—;;;;;;;;;—;—;—;—;index pointing up: light skin tone;2015ˣ;finger | hand | index | light skin tone | point | up
1056;U+261D U+1F3FC;☝🏼;—;;;;;;;;;—;—;—;—;index pointing up: medium-light skin tone;2015ˣ;finger | hand | index | medium-light skin tone | point | up
1057;U+261D U+1F3FD;☝🏽;—;;;;;;;;;—;—;—;—;index pointing up: medium skin tone;2015ˣ;finger | hand | index | medium skin tone | point | up
1058;U+261D U+1F3FE;☝🏾;—;;;;;;;;;—;—;—;—;index pointing up: medium-dark skin tone;2015ˣ;finger | hand | index | medium-dark skin tone | point | up
1059;U+261D U+1F3FF;☝🏿;—;;;;;;;;;—;—;—;—;index pointing up: dark skin tone;2015ˣ;dark skin tone | finger | hand | index | point | up
1060;U+1F446;👆;;;;;;;;;;;;—;;backhand index pointing up;2010ʲʷ;backhand | finger | hand | index | point | up
1061;U+1F446 U+1F3FB;👆🏻;—;;;;;;;;;—;—;—;—;backhand index pointing up: light skin tone;2015ˣ;backhand | finger | hand | index | light skin tone | point | up
1062;U+1F446 U+1F3FC;👆🏼;—;;;;;;;;;—;—;—;—;backhand index pointing up: medium-light skin tone;2015ˣ;backhand | finger | hand | index | medium-light skin tone | point | up
1063;U+1F446 U+1F3FD;👆🏽;—;;;;;;;;;—;—;—;—;backhand index pointing up: medium skin tone;2015ˣ;backhand | finger | hand | index | medium skin tone | point | up
1064;U+1F446 U+1F3FE;👆🏾;—;;;;;;;;;—;—;—;—;backhand index pointing up: medium-dark skin tone;2015ˣ;backhand | finger | hand | index | medium-dark skin tone | point | up
1065;U+1F446 U+1F3FF;👆🏿;—;;;;;;;;;—;—;—;—;backhand index pointing up: dark skin tone;2015ˣ;backhand | dark skin tone | finger | hand | index | point | up
1066;U+1F595;🖕;;;;;;;—;;;—;—;—;—;middle finger;2014ˣ;finger | hand
1067;U+1F595 U+1F3FB;🖕🏻;—;;;;;;—;;;—;—;—;—;middle finger: light skin tone;2015ˣ;finger | hand | light skin tone
1068;U+1F595 U+1F3FC;🖕🏼;—;;;;;;—;;;—;—;—;—;middle finger: medium-light skin tone;2015ˣ;finger | hand | medium-light skin tone
1069;U+1F595 U+1F3FD;🖕🏽;—;;;;;;—;;;—;—;—;—;middle finger: medium skin tone;2015ˣ;finger | hand | medium skin tone
№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
1070;U+1F595 U+1F3FE;🖕🏾;—;;;;;;—;;;—;—;—;—;middle finger: medium-dark skin tone;2015ˣ;finger | hand | medium-dark skin tone
1071;U+1F595 U+1F3FF;🖕🏿;—;;;;;;—;;;—;—;—;—;middle finger: dark skin tone;2015ˣ;dark skin tone | finger | hand
1072;U+1F447;👇;;;;;;;;;;;;—;;backhand index pointing down;2010ʲʷ;backhand | down | finger | hand | index | point
1073;U+1F447 U+1F3FB;👇🏻;—;;;;;;;;;—;—;—;—;backhand index pointing down: light skin tone;2015ˣ;backhand | down | finger | hand | index | light skin tone | point
1074;U+1F447 U+1F3FC;👇🏼;—;;;;;;;;;—;—;—;—;backhand index pointing down: medium-light skin tone;2015ˣ;backhand | down | finger | hand | index | medium-light skin tone | point
1075;U+1F447 U+1F3FD;👇🏽;—;;;;;;;;;—;—;—;—;backhand index pointing down: medium skin tone;2015ˣ;backhand | down | finger | hand | index | medium skin tone | point
1076;U+1F447 U+1F3FE;👇🏾;—;;;;;;;;;—;—;—;—;backhand index pointing down: medium-dark skin tone;2015ˣ;backhand | down | finger | hand | index | medium-dark skin tone | point
1077;U+1F447 U+1F3FF;👇🏿;—;;;;;;;;;—;—;—;—;backhand index pointing down: dark skin tone;2015ˣ;backhand | dark skin tone | down | finger | hand | index | point
1078;U+270C;✌;;;;;;;;;;;;;;victory hand;1995ᶻʲʷ;hand | v | victory
1079;U+270C U+1F3FB;✌🏻;—;;;;;;;;;—;—;—;—;victory hand: light skin tone;2015ˣ;hand | light skin tone | v | victory
1080;U+270C U+1F3FC;✌🏼;—;;;;;;;;;—;—;—;—;victory hand: medium-light skin tone;2015ˣ;hand | medium-light skin tone | v | victory
1081;U+270C U+1F3FD;✌🏽;—;;;;;;;;;—;—;—;—;victory hand: medium skin tone;2015ˣ;hand | medium skin tone | v | victory
1082;U+270C U+1F3FE;✌🏾;—;;;;;;;;;—;—;—;—;victory hand: medium-dark skin tone;2015ˣ;hand | medium-dark skin tone | v | victory
1083;U+270C U+1F3FF;✌🏿;—;;;;;;;;;—;—;—;—;victory hand: dark skin tone;2015ˣ;dark skin tone | hand | v | victory
1084;U+1F91E;🤞;;;;;;—;—;;;—;—;—;—;crossed fingers;2016ˣ;cross | finger | hand | luck
1085;U+1F91E U+1F3FB;🤞🏻;—;;;;;—;—;;;—;—;—;—;crossed fingers: light skin tone;2016ˣ;cross | finger | hand | light skin tone | luck
1086;U+1F91E U+1F3FC;🤞🏼;—;;;;;—;—;;;—;—;—;—;crossed fingers: medium-light skin tone;2016ˣ;cross | finger | hand | luck | medium-light skin tone
1087;U+1F91E U+1F3FD;🤞🏽;—;;;;;—;—;;;—;—;—;—;crossed fingers: medium skin tone;2016ˣ;cross | finger | hand | luck | medium skin tone
1088;U+1F91E U+1F3FE;🤞🏾;—;;;;;—;—;;;—;—;—;—;crossed fingers: medium-dark skin tone;2016ˣ;cross | finger | hand | luck | medium-dark skin tone
1089;U+1F91E U+1F3FF;🤞🏿;—;;;;;—;—;;;—;—;—;—;crossed fingers: dark skin tone;2016ˣ;cross | dark skin tone | finger | hand | luck
№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
1090;U+1F596;🖖;;;;;;;—;;;—;—;—;—;vulcan salute;2014ˣ;finger | hand | spock | vulcan
1091;U+1F596 U+1F3FB;🖖🏻;—;;;;;;—;;;—;—;—;—;vulcan salute: light skin tone;2015ˣ;finger | hand | light skin tone | spock | vulcan
1092;U+1F596 U+1F3FC;🖖🏼;—;;;;;;—;;;—;—;—;—;vulcan salute: medium-light skin tone;2015ˣ;finger | hand | medium-light skin tone | spock | vulcan
1093;U+1F596 U+1F3FD;🖖🏽;—;;;;;;—;;;—;—;—;—;vulcan salute: medium skin tone;2015ˣ;finger | hand | medium skin tone | spock | vulcan
1094;U+1F596 U+1F3FE;🖖🏾;—;;;;;;—;;;—;—;—;—;vulcan salute: medium-dark skin tone;2015ˣ;finger | hand | medium-dark skin tone | spock | vulcan
1095;U+1F596 U+1F3FF;🖖🏿;—;;;;;;—;;;—;—;—;—;vulcan salute: dark skin tone;2015ˣ;dark skin tone | finger | hand | spock | vulcan
1096;U+1F918;🤘;;;;;;;—;;;—;—;—;—;sign of the horns;2015ˣ;finger | hand | horns | rock-on
